order_id,customer_id,email,first_name,created_at,financial_status,fulfillment_status,currency,subtotal_price,total_discounts,total_shipping_price,total_price,product_title,product_category,billing_city,billing_country,billing_country_code,source_name,source_medium,tags
#6140,CUST02295,customer2295@example.com,Customer2295,2024-07-09 10:00:19,paid,fulfilled,USD,25.14,0.0,0.0,25.14,Phone Stand Adjustable,Electronics,Nairobi,Kenya,KE,email,email,
#3953,CUST01318,customer1318@example.com,Customer1318,2024-07-09 10:10:37,paid,fulfilled,USD,135.45,20.32,0.0,115.13,Portable Charger 10000mAh,Electronics,Lagos,Nigeria,NG,instagram,social,
#2902,CUST00842,customer842@example.com,Customer842,2024-07-09 10:27:22,paid,fulfilled,USD,68.1,0.0,6.99,75.09,Moisturiser SPF 50,Beauty & Skincare,Nairobi,Kenya,KE,facebook,cpc,
#1060,CUST00029,customer29@example.com,Customer29,2024-07-09 11:07:54,paid,fulfilled,USD,36.84,5.53,0.0,31.31,Linen Throw Pillow,Home & Living,Johannesburg,South Africa,ZA,facebook,cpc,
#2517,CUST00665,customer665@example.com,Customer665,2024-07-09 15:53:37,paid,fulfilled,USD,72.61,0.0,6.99,79.6,Face Serum Vitamin C,Beauty & Skincare,Mombasa,Kenya,KE,tiktok,social,
#2768,CUST00781,customer781@example.com,Customer781,2024-07-09 16:25:38,paid,fulfilled,USD,32.77,0.0,9.99,42.76,Hair Growth Oil 100ml,Beauty & Skincare,Nairobi,Kenya,KE,email,email,
#6264,CUST02349,customer2349@example.com,Customer2349,2024-07-09 17:49:21,paid,fulfilled,USD,126.4,0.0,0.0,126.4,Yoga Mat Pro,Sports & Fitness,Dubai,United Arab Emirates,AE,google,cpc,
#1247,CUST00112,customer112@example.com,Customer112,2024-07-09 20:15:35,paid,fulfilled,USD,103.1,15.46,9.99,97.63,Ceramic Pour-Over Set,Home & Living,Nairobi,Kenya,KE,google,cpc,
#5326,CUST01929,customer1929@example.com,Customer1929,2024-07-09 21:17:15,paid,fulfilled,USD,60.44,0.0,0.0,60.44,Linen Wide-Leg Trousers,Clothing & Apparel,Dar es Salaam,Tanzania,TZ,facebook,cpc,
#6356,CUST02395,customer2395@example.com,Customer2395,2024-07-09 21:50:55,paid,fulfilled,USD,86.84,0.0,0.0,86.84,Ceramic Pour-Over Set,Home & Living,Nairobi,Kenya,KE,facebook,cpc,
#4829,CUST01711,customer1711@example.com,Customer1711,2024-07-09 22:04:02,paid,fulfilled,USD,47.0,7.05,0.0,39.95,Scented Soy Candle,Home & Living,Mombasa,Kenya,KE,google,cpc,
#1439,CUST00200,customer200@example.com,Customer200,2024-07-09 22:14:06,paid,fulfilled,USD,53.03,0.0,9.99,63.02,Printed Silk Scarf,Clothing & Apparel,Kampala,Uganda,UG,facebook,cpc,
#4189,CUST01426,customer1426@example.com,Customer1426,2024-07-10 00:00:00,paid,fulfilled,USD,92.15,0.0,0.0,92.15,Bamboo Cutting Board,Home & Living,Dar es Salaam,Tanzania,TZ,google,cpc,
#7179,CUST02755,customer2755@example.com,Customer2755,2024-07-10 00:00:00,paid,fulfilled,USD,53.59,0.0,0.0,53.59,Wireless Earbuds,Electronics,New York,United States,US,google,cpc,
#6500,CUST02456,customer2456@example.com,Customer2456,2024-07-10 00:00:00,paid,fulfilled,USD,14.18,2.13,0.0,12.05,Lip Balm Set,Beauty & Skincare,Nairobi,Kenya,KE,instagram,social,
#6032,CUST02240,customer2240@example.com,Customer2240,2024-07-10 00:00:00,paid,fulfilled,USD,113.25,0.0,6.99,120.24,Yoga Mat Pro,Sports & Fitness,Kampala,Uganda,UG,organic,organic,
#1083,CUST00041,customer41@example.com,Customer41,2024-07-10 00:00:00,paid,fulfilled,USD,17.55,2.63,0.0,14.92,Lip Balm Set,Beauty & Skincare,Nairobi,Kenya,KE,direct,none,
#3870,CUST01286,customer1286@example.com,Customer1286,2024-07-10 00:00:00,paid,fulfilled,USD,58.55,0.0,4.99,63.54,Scented Soy Candle,Home & Living,Mombasa,Kenya,KE,direct,none,
#5491,CUST02005,customer2005@example.com,Customer2005,2024-07-10 08:53:33,paid,fulfilled,USD,111.06,0.0,0.0,111.06,Running Shoes,Sports & Fitness,Mombasa,Kenya,KE,email,email,
#6752,CUST02558,customer2558@example.com,Customer2558,2024-07-10 09:35:05,paid,fulfilled,USD,72.89,0.0,0.0,72.89,Oversized Cotton Tee,Clothing & Apparel,Johannesburg,South Africa,ZA,email,email,
#2611,CUST00711,customer711@example.com,Customer711,2024-07-10 10:00:09,paid,fulfilled,USD,77.57,0.0,0.0,77.57,Yoga Mat Pro,Sports & Fitness,Lagos,Nigeria,NG,google,cpc,
#6834,CUST02593,customer2593@example.com,Customer2593,2024-07-10 13:00:12,paid,fulfilled,USD,29.13,4.37,0.0,24.76,Scented Soy Candle,Home & Living,Dar es Salaam,Tanzania,TZ,tiktok,social,
#6200,CUST02318,customer2318@example.com,Customer2318,2024-07-10 13:54:03,paid,fulfilled,USD,16.52,0.0,4.99,21.51,USB-C Cable 3-Pack,Electronics,Johannesburg,South Africa,ZA,organic,organic,
#3203,CUST00979,customer979@example.com,Customer979,2024-07-10 14:15:01,paid,fulfilled,USD,44.77,0.0,4.99,49.76,Hair Growth Oil 100ml,Beauty & Skincare,Accra,Ghana,GH,organic,organic,
#1432,CUST00197,customer197@example.com,Customer197,2024-07-10 15:12:40,paid,fulfilled,USD,24.95,3.74,0.0,21.21,USB-C Cable 3-Pack,Electronics,Dar es Salaam,Tanzania,TZ,facebook,cpc,
#6049,CUST02247,customer2247@example.com,Customer2247,2024-07-10 15:13:54,paid,fulfilled,USD,59.82,0.0,9.99,69.81,Portable Charger 10000mAh,Electronics,Dubai,United Arab Emirates,AE,google,cpc,
#6875,CUST02613,customer2613@example.com,Customer2613,2024-07-10 15:30:39,paid,fulfilled,USD,44.44,6.67,4.99,42.76,Resistance Band Set,Sports & Fitness,Nairobi,Kenya,KE,organic,organic,
#5320,CUST01927,customer1927@example.com,Customer1927,2024-07-10 17:25:12,paid,fulfilled,USD,69.5,10.42,0.0,59.08,Wireless Earbuds,Electronics,Mombasa,Kenya,KE,organic,organic,
#5012,CUST01791,customer1791@example.com,Customer1791,2024-07-10 18:37:56,paid,fulfilled,USD,47.17,7.08,0.0,40.09,Hair Growth Oil 100ml,Beauty & Skincare,Nairobi,Kenya,KE,instagram,social,
#7061,CUST02698,customer2698@example.com,Customer2698,2024-07-10 20:22:25,paid,fulfilled,USD,36.76,0.0,9.99,46.75,Bamboo Cutting Board,Home & Living,London,United Kingdom,GB,organic,organic,
#6845,CUST02598,customer2598@example.com,Customer2598,2024-07-10 20:44:45,paid,fulfilled,USD,81.6,0.0,4.99,86.59,Ceramic Pour-Over Set,Home & Living,Nairobi,Kenya,KE,facebook,cpc,
#3298,CUST01020,customer1020@example.com,Customer1020,2024-07-11 00:00:00,paid,fulfilled,USD,101.21,0.0,4.99,106.2,Ceramic Pour-Over Set,Home & Living,Dar es Salaam,Tanzania,TZ,facebook,cpc,
#3025,CUST00900,customer900@example.com,Customer900,2024-07-11 00:00:00,paid,fulfilled,USD,47.38,0.0,0.0,47.38,Moisturiser SPF 50,Beauty & Skincare,Mombasa,Kenya,KE,direct,none,
#2064,CUST00475,customer475@example.com,Customer475,2024-07-11 00:00:00,paid,fulfilled,USD,36.89,5.53,0.0,31.36,Water Bottle 1L,Sports & Fitness,Johannesburg,South Africa,ZA,tiktok,social,
#2296,CUST00569,customer569@example.com,Customer569,2024-07-11 00:00:00,paid,fulfilled,USD,116.3,0.0,0.0,116.3,Linen Wide-Leg Trousers,Clothing & Apparel,Nairobi,Kenya,KE,google,cpc,
#1297,CUST00134,customer134@example.com,Customer134,2024-07-11 00:00:00,paid,fulfilled,USD,14.93,0.0,0.0,14.93,Lip Balm Set,Beauty & Skincare,Dar es Salaam,Tanzania,TZ,google,cpc,
#4902,CUST01743,customer1743@example.com,Customer1743,2024-07-11 00:00:00,paid,fulfilled,USD,89.63,0.0,9.99,99.62,Wireless Earbuds,Electronics,Nairobi,Kenya,KE,email,email,
#6855,CUST02604,customer2604@example.com,Customer2604,2024-07-11 00:00:00,paid,fulfilled,USD,84.81,0.0,0.0,84.81,Linen Wide-Leg Trousers,Clothing & Apparel,Nairobi,Kenya,KE,organic,organic,
#3712,CUST01216,customer1216@example.com,Customer1216,2024-07-11 08:38:02,paid,fulfilled,USD,59.85,0.0,0.0,59.85,Portable Charger 10000mAh,Electronics,Accra,Ghana,GH,instagram,social,
#7085,CUST02710,customer2710@example.com,Customer2710,2024-07-11 08:46:44,paid,fulfilled,USD,125.98,0.0,4.99,130.97,Running Shoes,Sports & Fitness,Lagos,Nigeria,NG,direct,none,
#4285,CUST01468,customer1468@example.com,Customer1468,2024-07-11 12:29:09,paid,fulfilled,USD,30.85,0.0,9.99,40.84,Oversized Cotton Tee,Clothing & Apparel,Nairobi,Kenya,KE,tiktok,social,
#3904,CUST01299,customer1299@example.com,Customer1299,2024-07-11 13:28:31,paid,fulfilled,USD,109.78,0.0,9.99,119.77,Leather Belt,Clothing & Apparel,Nairobi,Kenya,KE,instagram,social,
#6079,CUST02263,customer2263@example.com,Customer2263,2024-07-11 15:10:58,paid,fulfilled,USD,24.27,0.0,4.99,29.26,Resistance Band Set,Sports & Fitness,New York,United States,US,facebook,cpc,
#1963,CUST00431,customer431@example.com,Customer431,2024-07-11 17:16:20,paid,fulfilled,USD,24.43,3.66,9.99,30.76,Oversized Cotton Tee,Clothing & Apparel,Dubai,United Arab Emirates,AE,instagram,social,
#3969,CUST01325,customer1325@example.com,Customer1325,2024-07-11 18:47:28,paid,fulfilled,USD,49.38,0.0,9.99,59.37,Phone Stand Adjustable,Electronics,Nairobi,Kenya,KE,instagram,social,
#5169,CUST01859,customer1859@example.com,Customer1859,2024-07-11 19:48:06,paid,fulfilled,USD,47.08,0.0,9.99,57.07,Linen Wide-Leg Trousers,Clothing & Apparel,Dar es Salaam,Tanzania,TZ,facebook,cpc,
#7337,CUST02816,customer2816@example.com,Customer2816,2024-07-11 21:08:49,paid,fulfilled,USD,73.31,11.0,9.99,72.3,Oversized Cotton Tee,Clothing & Apparel,London,United Kingdom,GB,facebook,cpc,
#4076,CUST01375,customer1375@example.com,Customer1375,2024-07-11 21:58:43,paid,fulfilled,USD,45.98,0.0,4.99,50.97,Resistance Band Set,Sports & Fitness,New York,United States,US,organic,organic,
#5506,CUST02012,customer2012@example.com,Customer2012,2024-07-12 00:00:00,paid,fulfilled,USD,63.31,0.0,0.0,63.31,Phone Stand Adjustable,Electronics,Lagos,Nigeria,NG,instagram,social,
#7107,CUST02719,customer2719@example.com,Customer2719,2024-07-12 00:00:00,paid,fulfilled,USD,54.27,0.0,0.0,54.27,Linen Throw Pillow,Home & Living,London,United Kingdom,GB,facebook,cpc,
#6097,CUST02274,customer2274@example.com,Customer2274,2024-07-12 00:00:00,paid,fulfilled,USD,13.59,2.04,4.99,16.54,USB-C Cable 3-Pack,Electronics,Nairobi,Kenya,KE,facebook,cpc,
#2844,CUST00812,customer812@example.com,Customer812,2024-07-12 00:00:00,paid,fulfilled,USD,89.57,13.44,6.99,83.12,Bamboo Cutting Board,Home & Living,Johannesburg,South Africa,ZA,organic,organic,
#4454,CUST01544,customer1544@example.com,Customer1544,2024-07-12 00:00:00,paid,fulfilled,USD,140.67,21.1,6.99,126.56,Running Shoes,Sports & Fitness,London,United Kingdom,GB,direct,none,
#1261,CUST00120,customer120@example.com,Customer120,2024-07-12 00:00:00,paid,fulfilled,USD,18.43,0.0,0.0,18.43,Water Bottle 1L,Sports & Fitness,London,United Kingdom,GB,email,email,
#6242,CUST02339,customer2339@example.com,Customer2339,2024-07-12 00:00:00,paid,fulfilled,USD,50.66,0.0,0.0,50.66,Leather Belt,Clothing & Apparel,Nairobi,Kenya,KE,facebook,cpc,
#6716,CUST02545,customer2545@example.com,Customer2545,2024-07-12 10:10:15,paid,fulfilled,USD,165.96,0.0,9.99,175.95,Wireless Earbuds,Electronics,Lagos,Nigeria,NG,organic,organic,
#1914,CUST00405,customer405@example.com,Customer405,2024-07-12 11:25:19,paid,fulfilled,USD,38.04,5.71,0.0,32.33,Leather Belt,Clothing & Apparel,New York,United States,US,google,cpc,
#4807,CUST01700,customer1700@example.com,Customer1700,2024-07-12 12:33:35,paid,fulfilled,USD,66.76,0.0,4.99,71.75,Wireless Earbuds,Electronics,Nairobi,Kenya,KE,direct,none,
#3183,CUST00971,customer971@example.com,Customer971,2024-07-12 12:33:37,paid,fulfilled,USD,20.31,0.0,9.99,30.3,USB-C Cable 3-Pack,Electronics,Dar es Salaam,Tanzania,TZ,google,cpc,
#6046,CUST02246,customer2246@example.com,Customer2246,2024-07-12 13:57:17,paid,fulfilled,USD,29.32,0.0,9.99,39.31,Oversized Cotton Tee,Clothing & Apparel,Nairobi,Kenya,KE,tiktok,social,
#1037,CUST00016,customer16@example.com,Customer16,2024-07-12 18:57:53,paid,fulfilled,USD,55.93,8.39,9.99,57.53,Linen Throw Pillow,Home & Living,Johannesburg,South Africa,ZA,facebook,cpc,
#3553,CUST01138,customer1138@example.com,Customer1138,2024-07-12 19:23:31,paid,unfulfilled,USD,69.02,0.0,0.0,69.02,Water Bottle 1L,Sports & Fitness,Mombasa,Kenya,KE,organic,organic,
#4320,CUST01484,customer1484@example.com,Customer1484,2024-07-12 20:45:13,paid,fulfilled,USD,60.21,9.03,6.99,58.17,Leather Belt,Clothing & Apparel,Nairobi,Kenya,KE,google,cpc,
#4237,CUST01449,customer1449@example.com,Customer1449,2024-07-13 00:00:00,paid,fulfilled,USD,116.83,0.0,6.99,123.82,Linen Throw Pillow,Home & Living,Nairobi,Kenya,KE,direct,none,
#5416,CUST01973,customer1973@example.com,Customer1973,2024-07-13 00:00:00,paid,fulfilled,USD,19.16,0.0,9.99,29.15,Lip Balm Set,Beauty & Skincare,Nairobi,Kenya,KE,email,email,
#3330,CUST01033,customer1033@example.com,Customer1033,2024-07-13 00:00:00,paid,fulfilled,USD,68.33,10.25,9.99,68.07,Moisturiser SPF 50,Beauty & Skincare,Kampala,Uganda,UG,google,cpc,
#3706,CUST01213,customer1213@example.com,Customer1213,2024-07-13 00:00:00,paid,fulfilled,USD,26.28,3.94,6.99,29.33,Oversized Cotton Tee,Clothing & Apparel,Nairobi,Kenya,KE,google,cpc,
#4105,CUST01386,customer1386@example.com,Customer1386,2024-07-13 00:00:00,paid,fulfilled,USD,15.8,0.0,6.99,22.79,USB-C Cable 3-Pack,Electronics,Kampala,Uganda,UG,email,email,
#6791,CUST02575,customer2575@example.com,Customer2575,2024-07-13 11:35:58,paid,fulfilled,USD,24.3,0.0,4.99,29.29,Lip Balm Set,Beauty & Skincare,Kampala,Uganda,UG,google,cpc,
#3522,CUST01121,customer1121@example.com,Customer1121,2024-07-13 12:52:06,paid,fulfilled,USD,59.0,8.85,0.0,50.15,Portable Charger 10000mAh,Electronics,Dar es Salaam,Tanzania,TZ,direct,none,
#1206,CUST00093,customer93@example.com,Customer93,2024-07-13 14:02:35,paid,fulfilled,USD,18.0,0.0,6.99,24.99,Phone Stand Adjustable,Electronics,Kampala,Uganda,UG,organic,organic,
#2289,CUST00566,customer566@example.com,Customer566,2024-07-13 16:03:24,paid,fulfilled,USD,64.62,0.0,6.99,71.61,Leather Belt,Clothing & Apparel,Nairobi,Kenya,KE,instagram,social,
#1080,CUST00039,customer39@example.com,Customer39,2024-07-13 16:23:15,paid,fulfilled,USD,45.48,0.0,9.99,55.47,Scented Soy Candle,Home & Living,New York,United States,US,facebook,cpc,
#3239,CUST00992,customer992@example.com,Customer992,2024-07-13 16:59:51,paid,fulfilled,USD,52.21,0.0,4.99,57.2,Yoga Mat Pro,Sports & Fitness,Lagos,Nigeria,NG,organic,organic,
#1720,CUST00322,customer322@example.com,Customer322,2024-07-13 17:44:43,paid,fulfilled,USD,43.32,6.5,0.0,36.82,Scented Soy Candle,Home & Living,Accra,Ghana,GH,instagram,social,
#3024,CUST00899,customer899@example.com,Customer899,2024-07-13 18:10:03,paid,fulfilled,USD,73.73,11.06,0.0,62.67,Printed Silk Scarf,Clothing & Apparel,Dar es Salaam,Tanzania,TZ,instagram,social,
#4495,CUST01559,customer1559@example.com,Customer1559,2024-07-13 18:57:24,paid,fulfilled,USD,95.99,14.4,0.0,81.59,Wireless Earbuds,Electronics,Dar es Salaam,Tanzania,TZ,tiktok,social,
#5880,CUST02175,customer2175@example.com,Customer2175,2024-07-13 19:03:30,paid,fulfilled,USD,133.13,0.0,4.99,138.12,Face Serum Vitamin C,Beauty & Skincare,Nairobi,Kenya,KE,tiktok,social,
#1622,CUST00276,customer276@example.com,Customer276,2024-07-13 20:28:27,paid,fulfilled,USD,30.26,0.0,0.0,30.26,Scented Soy Candle,Home & Living,New York,United States,US,direct,none,
#6659,CUST02522,customer2522@example.com,Customer2522,2024-07-13 20:47:35,paid,fulfilled,USD,200.5,0.0,9.99,210.49,Wireless Earbuds,Electronics,Kampala,Uganda,UG,google,cpc,
#2812,CUST00797,customer797@example.com,Customer797,2024-07-13 20:52:58,paid,fulfilled,USD,75.98,0.0,0.0,75.98,Face Serum Vitamin C,Beauty & Skincare,Johannesburg,South Africa,ZA,facebook,cpc,
#1097,CUST00047,customer47@example.com,Customer47,2024-07-13 21:39:26,paid,fulfilled,USD,88.28,0.0,6.99,95.27,Resistance Band Set,Sports & Fitness,Nairobi,Kenya,KE,organic,organic,
#6769,CUST02566,customer2566@example.com,Customer2566,2024-07-13 21:43:12,paid,fulfilled,USD,61.57,0.0,0.0,61.57,Face Serum Vitamin C,Beauty & Skincare,Dar es Salaam,Tanzania,TZ,instagram,social,
#4415,CUST01524,customer1524@example.com,Customer1524,2024-07-13 22:57:50,paid,fulfilled,USD,14.96,0.0,0.0,14.96,Lip Balm Set,Beauty & Skincare,London,United Kingdom,GB,facebook,cpc,
#6613,CUST02507,customer2507@example.com,Customer2507,2024-07-14 00:00:00,paid,fulfilled,USD,152.38,0.0,9.99,162.37,Linen Wide-Leg Trousers,Clothing & Apparel,Johannesburg,South Africa,ZA,google,cpc,
#5219,CUST01881,customer1881@example.com,Customer1881,2024-07-14 00:00:00,paid,fulfilled,USD,61.46,0.0,4.99,66.45,Yoga Mat Pro,Sports & Fitness,Nairobi,Kenya,KE,instagram,social,
#2460,CUST00643,customer643@example.com,Customer643,2024-07-14 00:00:00,paid,fulfilled,USD,39.2,5.88,9.99,43.31,USB-C Cable 3-Pack,Electronics,Kampala,Uganda,UG,google,cpc,
#5947,CUST02202,customer2202@example.com,Customer2202,2024-07-14 00:00:00,paid,fulfilled,USD,79.9,0.0,0.0,79.9,Wireless Earbuds,Electronics,Nairobi,Kenya,KE,tiktok,social,
#4601,CUST01609,customer1609@example.com,Customer1609,2024-07-14 00:00:00,paid,fulfilled,USD,105.21,0.0,6.99,112.2,Wireless Earbuds,Electronics,Mombasa,Kenya,KE,facebook,cpc,
#2320,CUST00582,customer582@example.com,Customer582,2024-07-14 00:00:00,paid,unfulfilled,USD,90.76,0.0,0.0,90.76,Running Shoes,Sports & Fitness,Nairobi,Kenya,KE,instagram,social,
#2657,CUST00731,customer731@example.com,Customer731,2024-07-14 00:00:00,paid,fulfilled,USD,155.39,23.31,9.99,142.07,Face Serum Vitamin C,Beauty & Skincare,Dubai,United Arab Emirates,AE,instagram,social,
#5464,CUST01991,customer1991@example.com,Customer1991,2024-07-14 09:11:30,paid,fulfilled,USD,40.69,0.0,0.0,40.69,Portable Charger 10000mAh,Electronics,Mombasa,Kenya,KE,organic,organic,
#7053,CUST02692,customer2692@example.com,Customer2692,2024-07-14 09:49:29,paid,fulfilled,USD,17.8,0.0,6.99,24.79,Water Bottle 1L,Sports & Fitness,Dar es Salaam,Tanzania,TZ,instagram,social,
#3503,CUST01112,customer1112@example.com,Customer1112,2024-07-14 11:33:08,paid,fulfilled,USD,30.18,4.53,9.99,35.64,Hair Growth Oil 100ml,Beauty & Skincare,Dubai,United Arab Emirates,AE,email,email,
#2920,CUST00851,customer851@example.com,Customer851,2024-07-14 11:33:20,paid,fulfilled,USD,105.03,0.0,9.99,115.02,Ceramic Pour-Over Set,Home & Living,Kampala,Uganda,UG,organic,organic,
#6110,CUST02281,customer2281@example.com,Customer2281,2024-07-14 16:07:14,paid,fulfilled,USD,75.49,11.32,0.0,64.17,Linen Wide-Leg Trousers,Clothing & Apparel,London,United Kingdom,GB,google,cpc,
#1662,CUST00293,customer293@example.com,Customer293,2024-07-14 18:08:17,paid,fulfilled,USD,126.54,18.98,0.0,107.56,Face Serum Vitamin C,Beauty & Skincare,Nairobi,Kenya,KE,organic,organic,
#6024,CUST02236,customer2236@example.com,Customer2236,2024-07-14 21:28:08,paid,fulfilled,USD,34.08,5.11,6.99,35.96,Oversized Cotton Tee,Clothing & Apparel,Nairobi,Kenya,KE,instagram,social,
#3294,CUST01017,customer1017@example.com,Customer1017,2024-07-14 21:37:31,paid,fulfilled,USD,68.36,0.0,4.99,73.35,Linen Wide-Leg Trousers,Clothing & Apparel,Kampala,Uganda,UG,organic,organic,
#3402,CUST01069,customer1069@example.com,Customer1069,2024-07-14 22:48:10,paid,fulfilled,USD,52.33,7.85,4.99,49.47,Lip Balm Set,Beauty & Skincare,Accra,Ghana,GH,google,cpc,
#4964,CUST01772,customer1772@example.com,Customer1772,2024-07-14 22:58:15,paid,fulfilled,USD,26.74,0.0,0.0,26.74,Water Bottle 1L,Sports & Fitness,New York,United States,US,direct,none,
#4753,CUST01673,customer1673@example.com,Customer1673,2024-07-15 00:00:00,paid,fulfilled,USD,18.53,0.0,0.0,18.53,Water Bottle 1L,Sports & Fitness,Lagos,Nigeria,NG,direct,none,
#6805,CUST02582,customer2582@example.com,Customer2582,2024-07-15 00:00:00,paid,fulfilled,USD,45.43,6.81,0.0,38.62,Phone Stand Adjustable,Electronics,Johannesburg,South Africa,ZA,email,email,
#5747,CUST02117,customer2117@example.com,Customer2117,2024-07-15 00:00:00,paid,fulfilled,USD,45.19,0.0,9.99,55.18,Yoga Mat Pro,Sports & Fitness,Nairobi,Kenya,KE,direct,none,
#7098,CUST02717,customer2717@example.com,Customer2717,2024-07-15 00:00:00,paid,fulfilled,USD,37.44,5.62,0.0,31.82,Lip Balm Set,Beauty & Skincare,New York,United States,US,organic,organic,
#5366,CUST01948,customer1948@example.com,Customer1948,2024-07-15 00:00:00,paid,fulfilled,USD,32.03,0.0,0.0,32.03,Phone Stand Adjustable,Electronics,Nairobi,Kenya,KE,facebook,cpc,
#2670,CUST00737,customer737@example.com,Customer737,2024-07-15 00:00:00,paid,fulfilled,USD,43.33,0.0,4.99,48.32,Linen Throw Pillow,Home & Living,Nairobi,Kenya,KE,direct,none,
#5650,CUST02073,customer2073@example.com,Customer2073,2024-07-15 00:00:00,paid,fulfilled,USD,41.75,0.0,0.0,41.75,Oversized Cotton Tee,Clothing & Apparel,Kampala,Uganda,UG,instagram,social,
#6891,CUST02622,customer2622@example.com,Customer2622,2024-07-15 08:36:07,paid,fulfilled,USD,22.08,0.0,0.0,22.08,Lip Balm Set,Beauty & Skincare,New York,United States,US,tiktok,social,
#3564,CUST01144,customer1144@example.com,Customer1144,2024-07-15 12:07:22,paid,fulfilled,USD,35.18,5.28,0.0,29.9,Water Bottle 1L,Sports & Fitness,Lagos,Nigeria,NG,instagram,social,
#2204,CUST00532,customer532@example.com,Customer532,2024-07-15 13:39:50,paid,fulfilled,USD,87.23,13.08,9.99,84.14,Printed Silk Scarf,Clothing & Apparel,Mombasa,Kenya,KE,google,cpc,
#6556,CUST02482,customer2482@example.com,Customer2482,2024-07-15 15:15:30,paid,fulfilled,USD,77.74,0.0,0.0,77.74,Ceramic Pour-Over Set,Home & Living,Nairobi,Kenya,KE,direct,none,
#7300,CUST02804,customer2804@example.com,Customer2804,2024-07-15 16:13:26,paid,fulfilled,USD,48.56,0.0,9.99,58.55,Leather Belt,Clothing & Apparel,Nairobi,Kenya,KE,tiktok,social,
#2830,CUST00805,customer805@example.com,Customer805,2024-07-15 16:55:52,paid,unfulfilled,USD,70.92,10.64,0.0,60.28,Wireless Earbuds,Electronics,Kampala,Uganda,UG,email,email,
#2384,CUST00610,customer610@example.com,Customer610,2024-07-15 17:49:13,paid,fulfilled,USD,66.15,9.92,6.99,63.22,Face Serum Vitamin C,Beauty & Skincare,Kampala,Uganda,UG,email,email,
#3835,CUST01271,customer1271@example.com,Customer1271,2024-07-15 17:55:27,paid,unfulfilled,USD,63.96,9.59,0.0,54.37,Yoga Mat Pro,Sports & Fitness,Nairobi,Kenya,KE,google,cpc,
#4165,CUST01414,customer1414@example.com,Customer1414,2024-07-15 19:23:19,paid,fulfilled,USD,64.22,0.0,4.99,69.21,Leather Belt,Clothing & Apparel,London,United Kingdom,GB,email,email,
#6428,CUST02427,customer2427@example.com,Customer2427,2024-07-15 21:35:53,paid,fulfilled,USD,18.23,0.0,0.0,18.23,Lip Balm Set,Beauty & Skincare,Johannesburg,South Africa,ZA,instagram,social,
#1711,CUST00315,customer315@example.com,Customer315,2024-07-15 21:57:16,paid,fulfilled,USD,25.46,3.82,0.0,21.64,Lip Balm Set,Beauty & Skincare,Nairobi,Kenya,KE,organic,organic,
#2017,CUST00452,customer452@example.com,Customer452,2024-07-16 00:00:00,paid,fulfilled,USD,69.26,0.0,4.99,74.25,Ceramic Pour-Over Set,Home & Living,Dubai,United Arab Emirates,AE,google,cpc,
#3143,CUST00953,customer953@example.com,Customer953,2024-07-16 00:00:00,paid,fulfilled,USD,206.9,31.04,9.99,185.85,Wireless Earbuds,Electronics,Nairobi,Kenya,KE,facebook,cpc,
#4770,CUST01683,customer1683@example.com,Customer1683,2024-07-16 00:00:00,paid,fulfilled,USD,33.88,0.0,9.99,43.87,Oversized Cotton Tee,Clothing & Apparel,Nairobi,Kenya,KE,google,cpc,
#4203,CUST01433,customer1433@example.com,Customer1433,2024-07-16 00:00:00,paid,fulfilled,USD,95.21,0.0,9.99,105.2,Wireless Earbuds,Electronics,New York,United States,US,google,cpc,
#2926,CUST00854,customer854@example.com,Customer854,2024-07-16 00:00:00,paid,fulfilled,USD,34.74,0.0,6.99,41.73,Oversized Cotton Tee,Clothing & Apparel,Johannesburg,South Africa,ZA,direct,none,
#6888,CUST02620,customer2620@example.com,Customer2620,2024-07-16 00:00:00,paid,fulfilled,USD,60.68,0.0,0.0,60.68,Phone Stand Adjustable,Electronics,Nairobi,Kenya,KE,organic,organic,
#3000,CUST00889,customer889@example.com,Customer889,2024-07-16 00:00:00,paid,fulfilled,USD,24.01,0.0,0.0,24.01,Lip Balm Set,Beauty & Skincare,Lagos,Nigeria,NG,google,cpc,
#5771,CUST02125,customer2125@example.com,Customer2125,2024-07-16 00:00:00,paid,fulfilled,USD,19.57,0.0,0.0,19.57,Phone Stand Adjustable,Electronics,Johannesburg,South Africa,ZA,google,cpc,
#1885,CUST00391,customer391@example.com,Customer391,2024-07-16 00:00:00,paid,fulfilled,USD,68.8,0.0,4.99,73.79,Linen Wide-Leg Trousers,Clothing & Apparel,Dar es Salaam,Tanzania,TZ,google,cpc,
#7050,CUST02691,customer2691@example.com,Customer2691,2024-07-16 00:00:00,paid,fulfilled,USD,39.39,0.0,0.0,39.39,Bamboo Cutting Board,Home & Living,New York,United States,US,facebook,cpc,
#1870,CUST00384,customer384@example.com,Customer384,2024-07-16 08:26:13,paid,unfulfilled,USD,62.87,0.0,6.99,69.86,Resistance Band Set,Sports & Fitness,Nairobi,Kenya,KE,email,email,
#3586,CUST01152,customer1152@example.com,Customer1152,2024-07-16 08:32:44,paid,fulfilled,USD,91.34,0.0,0.0,91.34,Running Shoes,Sports & Fitness,London,United Kingdom,GB,facebook,cpc,
